Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-4bw7,checkpoint-gv9f,checkpoint-fk7v,branch-gxdo,checkpoint-3ran,branch-az1z,checkpoint-ivyp,checkpoint-lc6f,checkpoint-i3d1,randomiser-ab8b,randomiser-jycv,randomiser-ygby,Randomise questionnaire elements?,Question Key,Response
11,1633105909294,01/10/2021 16:31:49,1633105909640,-7,01/10/2021 09:31:49,50681,20,questionnaire-nd1c,,16127297,v4bvky7b,4765436,,complete,ixuwzz,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1364x768,1819x833,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,END QUESTIONNAIRE,12068
1,1633105937824,01/10/2021 16:32:17,1633105937872,-4,01/10/2021 12:32:17,50681,20,questionnaire-nd1c,,16127325,x7j9n5j8,4765508,,complete,dpbdes,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1213x618,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633105948384,01/10/2021 16:32:28,1633105948471,-4,01/10/2021 12:32:28,50681,20,questionnaire-nd1c,,16127325,x7j9n5j8,4765508,,complete,dpbdes,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1213x618,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Gender,Female
3,1633105948571,01/10/2021 16:32:28,1633105948473,-4,01/10/2021 12:32:28,50681,20,questionnaire-nd1c,,16127325,x7j9n5j8,4765508,,complete,dpbdes,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1213x618,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Gender-quantised,1
4,1633105948571,01/10/2021 16:32:28,1633105948473,-4,01/10/2021 12:32:28,50681,20,questionnaire-nd1c,,16127325,x7j9n5j8,4765508,,complete,dpbdes,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1213x618,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Gender-text,
5,1633105948571,01/10/2021 16:32:28,1633105948474,-4,01/10/2021 12:32:28,50681,20,questionnaire-nd1c,,16127325,x7j9n5j8,4765508,,complete,dpbdes,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1213x618,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Hispanic,Yes
6,1633105948571,01/10/2021 16:32:28,1633105948474,-4,01/10/2021 12:32:28,50681,20,questionnaire-nd1c,,16127325,x7j9n5j8,4765508,,complete,dpbdes,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1213x618,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Hispanic-quantised,1
7,1633105948571,01/10/2021 16:32:28,1633105948475,-4,01/10/2021 12:32:28,50681,20,questionnaire-nd1c,,16127325,x7j9n5j8,4765508,,complete,dpbdes,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1213x618,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633105948571,01/10/2021 16:32:28,1633105948476,-4,01/10/2021 12:32:28,50681,20,questionnaire-nd1c,,16127325,x7j9n5j8,4765508,,complete,dpbdes,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1213x618,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Race-text,
9,1633105948571,01/10/2021 16:32:28,1633105948476,-4,01/10/2021 12:32:28,50681,20,questionnaire-nd1c,,16127325,x7j9n5j8,4765508,,complete,dpbdes,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1213x618,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Education,Some college (no degree)
10,1633105948571,01/10/2021 16:32:28,1633105948477,-4,01/10/2021 12:32:28,50681,20,questionnaire-nd1c,,16127325,x7j9n5j8,4765508,,complete,dpbdes,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1213x618,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Education-quantised,3
11,1633105948571,01/10/2021 16:32:28,1633105948477,-4,01/10/2021 12:32:28,50681,20,questionnaire-nd1c,,16127325,x7j9n5j8,4765508,,complete,dpbdes,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1213x618,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,END QUESTIONNAIRE,10605
1,1633105954305,01/10/2021 16:32:34,1633105954062,-7,01/10/2021 09:32:34,50681,20,questionnaire-nd1c,,16127328,yhld7pee,4765507,,complete,dwjjzt,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633105981661,01/10/2021 16:33:01,1633105980684,-7,01/10/2021 09:33:00,50681,20,questionnaire-nd1c,,16127328,yhld7pee,4765507,,complete,dwjjzt,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Gender,Male
3,1633105981989,01/10/2021 16:33:01,1633105980693,-7,01/10/2021 09:33:00,50681,20,questionnaire-nd1c,,16127328,yhld7pee,4765507,,complete,dwjjzt,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Gender-quantised,2
4,1633105981989,01/10/2021 16:33:01,1633105980694,-7,01/10/2021 09:33:00,50681,20,questionnaire-nd1c,,16127328,yhld7pee,4765507,,complete,dwjjzt,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Gender-text,
5,1633105981989,01/10/2021 16:33:01,1633105980694,-7,01/10/2021 09:33:00,50681,20,questionnaire-nd1c,,16127328,yhld7pee,4765507,,complete,dwjjzt,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Hispanic,Yes
6,1633105981989,01/10/2021 16:33:01,1633105980694,-7,01/10/2021 09:33:00,50681,20,questionnaire-nd1c,,16127328,yhld7pee,4765507,,complete,dwjjzt,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Hispanic-quantised,1
7,1633105981989,01/10/2021 16:33:01,1633105980694,-7,01/10/2021 09:33:00,50681,20,questionnaire-nd1c,,16127328,yhld7pee,4765507,,complete,dwjjzt,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Race-2,Black or African American
8,1633105981989,01/10/2021 16:33:01,1633105980695,-7,01/10/2021 09:33:00,50681,20,questionnaire-nd1c,,16127328,yhld7pee,4765507,,complete,dwjjzt,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Race-text,
9,1633105981989,01/10/2021 16:33:01,1633105980695,-7,01/10/2021 09:33:00,50681,20,questionnaire-nd1c,,16127328,yhld7pee,4765507,,complete,dwjjzt,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Education,Masters level degree (for example M.S. or M.A.
10,1633105981989,01/10/2021 16:33:01,1633105980695,-7,01/10/2021 09:33:00,50681,20,questionnaire-nd1c,,16127328,yhld7pee,4765507,,complete,dwjjzt,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Education-quantised,6
11,1633105981989,01/10/2021 16:33:01,1633105980696,-7,01/10/2021 09:33:00,50681,20,questionnaire-nd1c,,16127328,yhld7pee,4765507,,complete,dwjjzt,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,26635
1,1633106057949,01/10/2021 16:34:17,1633106060056,-7,01/10/2021 09:34:20,50681,20,questionnaire-nd1c,,16127369,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633106071125,01/10/2021 16:34:31,1633106071958,-7,01/10/2021 09:34:31,50681,20,questionnaire-nd1c,,16127369,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Gender,Male
3,1633106071485,01/10/2021 16:34:31,1633106071961,-7,01/10/2021 09:34:31,50681,20,questionnaire-nd1c,,16127369,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Gender-quantised,2
4,1633106071485,01/10/2021 16:34:31,1633106071961,-7,01/10/2021 09:34:31,50681,20,questionnaire-nd1c,,16127369,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Gender-text,
5,1633106071485,01/10/2021 16:34:31,1633106071961,-7,01/10/2021 09:34:31,50681,20,questionnaire-nd1c,,16127369,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Hispanic,Yes
6,1633106071485,01/10/2021 16:34:31,1633106071961,-7,01/10/2021 09:34:31,50681,20,questionnaire-nd1c,,16127369,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Hispanic-quantised,1
7,1633106071485,01/10/2021 16:34:31,1633106071961,-7,01/10/2021 09:34:31,50681,20,questionnaire-nd1c,,16127369,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633106071485,01/10/2021 16:34:31,1633106071962,-7,01/10/2021 09:34:31,50681,20,questionnaire-nd1c,,16127369,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Race-text,
9,1633106071485,01/10/2021 16:34:31,1633106071962,-7,01/10/2021 09:34:31,50681,20,questionnaire-nd1c,,16127369,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Education,4-year college degree
10,1633106071485,01/10/2021 16:34:31,1633106071962,-7,01/10/2021 09:34:31,50681,20,questionnaire-nd1c,,16127369,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Education-quantised,5
11,1633106071485,01/10/2021 16:34:31,1633106071963,-7,01/10/2021 09:34:31,50681,20,questionnaire-nd1c,,16127369,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,11908
1,1633106264565,01/10/2021 16:37:44,1633106263623,-4,01/10/2021 12:37:43,50681,20,questionnaire-nd1c,,16127435,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633106280539,01/10/2021 16:38:00,1633106279884,-4,01/10/2021 12:37:59,50681,20,questionnaire-nd1c,,16127435,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Gender,Female
3,1633106280674,01/10/2021 16:38:00,1633106279888,-4,01/10/2021 12:37:59,50681,20,questionnaire-nd1c,,16127435,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Gender-quantised,1
4,1633106280674,01/10/2021 16:38:00,1633106279888,-4,01/10/2021 12:37:59,50681,20,questionnaire-nd1c,,16127435,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Gender-text,
5,1633106280674,01/10/2021 16:38:00,1633106279888,-4,01/10/2021 12:37:59,50681,20,questionnaire-nd1c,,16127435,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Hispanic,No
6,1633106280674,01/10/2021 16:38:00,1633106279888,-4,01/10/2021 12:37:59,50681,20,questionnaire-nd1c,,16127435,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Hispanic-quantised,2
7,1633106280674,01/10/2021 16:38:00,1633106279889,-4,01/10/2021 12:37:59,50681,20,questionnaire-nd1c,,16127435,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Race-2,Black or African American
8,1633106280674,01/10/2021 16:38:00,1633106279889,-4,01/10/2021 12:37:59,50681,20,questionnaire-nd1c,,16127435,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Race-text,
9,1633106280674,01/10/2021 16:38:00,1633106279889,-4,01/10/2021 12:37:59,50681,20,questionnaire-nd1c,,16127435,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Education,4-year college degree
10,1633106280674,01/10/2021 16:38:00,1633106279889,-4,01/10/2021 12:37:59,50681,20,questionnaire-nd1c,,16127435,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Education-quantised,5
11,1633106280674,01/10/2021 16:38:00,1633106279890,-4,01/10/2021 12:37:59,50681,20,questionnaire-nd1c,,16127435,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,16267
1,1633106295907,01/10/2021 16:38:15,1633106295756,2,01/10/2021 18:38:15,50681,20,questionnaire-nd1c,,16127449,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633106311392,01/10/2021 16:38:31,1633106311270,2,01/10/2021 18:38:31,50681,20,questionnaire-nd1c,,16127449,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Gender,Male
3,1633106311626,01/10/2021 16:38:31,1633106311274,2,01/10/2021 18:38:31,50681,20,questionnaire-nd1c,,16127449,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Gender-quantised,2
4,1633106311626,01/10/2021 16:38:31,1633106311274,2,01/10/2021 18:38:31,50681,20,questionnaire-nd1c,,16127449,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Gender-text,
5,1633106311626,01/10/2021 16:38:31,1633106311275,2,01/10/2021 18:38:31,50681,20,questionnaire-nd1c,,16127449,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Hispanic,No
6,1633106311626,01/10/2021 16:38:31,1633106311275,2,01/10/2021 18:38:31,50681,20,questionnaire-nd1c,,16127449,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Hispanic-quantised,2
7,1633106311626,01/10/2021 16:38:31,1633106311275,2,01/10/2021 18:38:31,50681,20,questionnaire-nd1c,,16127449,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633106311626,01/10/2021 16:38:31,1633106311276,2,01/10/2021 18:38:31,50681,20,questionnaire-nd1c,,16127449,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Race-text,
9,1633106311626,01/10/2021 16:38:31,1633106311276,2,01/10/2021 18:38:31,50681,20,questionnaire-nd1c,,16127449,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Education,4-year college degree
10,1633106311626,01/10/2021 16:38:31,1633106311276,2,01/10/2021 18:38:31,50681,20,questionnaire-nd1c,,16127449,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Education-quantised,5
11,1633106311626,01/10/2021 16:38:31,1633106311277,2,01/10/2021 18:38:31,50681,20,questionnaire-nd1c,,16127449,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,15521
1,1633106365388,01/10/2021 16:39:25,1633106361671,-5,01/10/2021 11:39:21,50681,20,questionnaire-nd1c,,16127472,mswh185w,4765524,,complete,weneao,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633106387715,01/10/2021 16:39:47,1633106384034,-5,01/10/2021 11:39:44,50681,20,questionnaire-nd1c,,16127472,mswh185w,4765524,,complete,weneao,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Gender,Female
3,1633106387918,01/10/2021 16:39:47,1633106384037,-5,01/10/2021 11:39:44,50681,20,questionnaire-nd1c,,16127472,mswh185w,4765524,,complete,weneao,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Gender-quantised,1
4,1633106387918,01/10/2021 16:39:47,1633106384037,-5,01/10/2021 11:39:44,50681,20,questionnaire-nd1c,,16127472,mswh185w,4765524,,complete,weneao,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Gender-text,
5,1633106387918,01/10/2021 16:39:47,1633106384038,-5,01/10/2021 11:39:44,50681,20,questionnaire-nd1c,,16127472,mswh185w,4765524,,complete,weneao,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Hispanic,No
6,1633106387918,01/10/2021 16:39:47,1633106384038,-5,01/10/2021 11:39:44,50681,20,questionnaire-nd1c,,16127472,mswh185w,4765524,,complete,weneao,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Hispanic-quantised,2
