Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-4bw7,checkpoint-gv9f,checkpoint-fk7v,branch-gxdo,checkpoint-3ran,branch-az1z,checkpoint-ivyp,checkpoint-lc6f,checkpoint-i3d1,randomiser-ab8b,randomiser-jycv,randomiser-ygby,Randomise questionnaire elements?,Question Key,Response
2,1633098424700,01/10/2021 14:27:04,1633098410879,-4,01/10/2021 10:26:50,50681,20,questionnaire-9ki4,,16121055,5td7gasx,4764224,,complete,ltoxoo,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.31,1707x1067,1691x916,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q,Consent
3,1633098424856,01/10/2021 14:27:04,1633098410882,-4,01/10/2021 10:26:50,50681,20,questionnaire-9ki4,,16121055,5td7gasx,4764224,,complete,ltoxoo,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.31,1707x1067,1691x916,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q-quantised,1
4,1633098424856,01/10/2021 14:27:04,1633098410882,-4,01/10/2021 10:26:50,50681,20,questionnaire-9ki4,,16121055,5td7gasx,4764224,,complete,ltoxoo,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.31,1707x1067,1691x916,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,16222
1,1633098408466,01/10/2021 14:26:48,1633098408155,-5,01/10/2021 09:26:48,50681,20,questionnaire-9ki4,,16121052,f4hdb0mj,4764213,,complete,nbhpqq,,computer,Desktop or Laptop,Chromium OS 14092.66.0,Chrome 93.0.4577.95,1300x731,1300x580,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098413173,01/10/2021 14:26:53,1633098412449,-5,01/10/2021 09:26:52,50681,20,questionnaire-9ki4,,16121052,f4hdb0mj,4764213,,complete,nbhpqq,,computer,Desktop or Laptop,Chromium OS 14092.66.0,Chrome 93.0.4577.95,1300x731,1300x580,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Consent_Q,Consent
3,1633098413366,01/10/2021 14:26:53,1633098412453,-5,01/10/2021 09:26:52,50681,20,questionnaire-9ki4,,16121052,f4hdb0mj,4764213,,complete,nbhpqq,,computer,Desktop or Laptop,Chromium OS 14092.66.0,Chrome 93.0.4577.95,1300x731,1300x580,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Consent_Q-quantised,1
4,1633098413366,01/10/2021 14:26:53,1633098412453,-5,01/10/2021 09:26:52,50681,20,questionnaire-9ki4,,16121052,f4hdb0mj,4764213,,complete,nbhpqq,,computer,Desktop or Laptop,Chromium OS 14092.66.0,Chrome 93.0.4577.95,1300x731,1300x580,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,4298
1,1633098404143,01/10/2021 14:26:44,1633098403848,-4,01/10/2021 10:26:43,50681,20,questionnaire-9ki4,,16121049,oaselmjp,4764218,,complete,schnom,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1351x583,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098412182,01/10/2021 14:26:52,1633098412046,-4,01/10/2021 10:26:52,50681,20,questionnaire-9ki4,,16121049,oaselmjp,4764218,,complete,schnom,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1334x583,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Consent_Q,Consent
3,1633098412405,01/10/2021 14:26:52,1633098412047,-4,01/10/2021 10:26:52,50681,20,questionnaire-9ki4,,16121049,oaselmjp,4764218,,complete,schnom,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1334x583,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Consent_Q-quantised,1
4,1633098412405,01/10/2021 14:26:52,1633098412048,-4,01/10/2021 10:26:52,50681,20,questionnaire-9ki4,,16121049,oaselmjp,4764218,,complete,schnom,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1334x583,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,8200
1,1633098396048,01/10/2021 14:26:36,1633098393343,-4,01/10/2021 10:26:33,50681,20,questionnaire-9ki4,,16121043,upkvdor1,4764189,,complete,zmvqij,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1473x1012,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098403594,01/10/2021 14:26:43,1633098400953,-4,01/10/2021 10:26:40,50681,20,questionnaire-9ki4,,16121043,upkvdor1,4764189,,complete,zmvqij,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1456x1012,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q,Consent
3,1633098403767,01/10/2021 14:26:43,1633098400955,-4,01/10/2021 10:26:40,50681,20,questionnaire-9ki4,,16121043,upkvdor1,4764189,,complete,zmvqij,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1456x1012,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q-quantised,1
4,1633098403767,01/10/2021 14:26:43,1633098400955,-4,01/10/2021 10:26:40,50681,20,questionnaire-9ki4,,16121043,upkvdor1,4764189,,complete,zmvqij,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1456x1012,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,7612
1,1633098399050,01/10/2021 14:26:39,1633098398844,-5,01/10/2021 09:26:38,50681,20,questionnaire-9ki4,,16121041,z2n00itw,4764214,,complete,nbmroz,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1958x1101,1958x882,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098405482,01/10/2021 14:26:45,1633098405326,-5,01/10/2021 09:26:45,50681,20,questionnaire-9ki4,,16121041,z2n00itw,4764214,,complete,nbmroz,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1958x1101,1934x882,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Consent_Q,Consent
3,1633098405779,01/10/2021 14:26:45,1633098405339,-5,01/10/2021 09:26:45,50681,20,questionnaire-9ki4,,16121041,z2n00itw,4764214,,complete,nbmroz,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1958x1101,1934x882,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Consent_Q-quantised,1
4,1633098405779,01/10/2021 14:26:45,1633098405344,-5,01/10/2021 09:26:45,50681,20,questionnaire-9ki4,,16121041,z2n00itw,4764214,,complete,nbmroz,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1958x1101,1934x882,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,END QUESTIONNAIRE,6500
1,1633098391472,01/10/2021 14:26:31,1633098393322,-7,01/10/2021 07:26:33,50681,20,questionnaire-9ki4,,16121030,4qzq5c9g,4764212,,complete,sjkjku,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098398581,01/10/2021 14:26:38,1633098400496,-7,01/10/2021 07:26:40,50681,20,questionnaire-9ki4,,16121030,4qzq5c9g,4764212,,complete,sjkjku,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Consent_Q,Consent
3,1633098398978,01/10/2021 14:26:38,1633098400498,-7,01/10/2021 07:26:40,50681,20,questionnaire-9ki4,,16121030,4qzq5c9g,4764212,,complete,sjkjku,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Consent_Q-quantised,1
4,1633098398978,01/10/2021 14:26:38,1633098400499,-7,01/10/2021 07:26:40,50681,20,questionnaire-9ki4,,16121030,4qzq5c9g,4764212,,complete,sjkjku,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,7177
1,1633098389301,01/10/2021 14:26:29,1633098391246,-7,01/10/2021 07:26:31,50681,20,questionnaire-9ki4,,16121028,6fvvby1h,4764211,,complete,zydhqq,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098396601,01/10/2021 14:26:36,1633098397410,-7,01/10/2021 07:26:37,50681,20,questionnaire-9ki4,,16121028,6fvvby1h,4764211,,complete,zydhqq,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Consent_Q,Consent
3,1633098396986,01/10/2021 14:26:36,1633098397412,-7,01/10/2021 07:26:37,50681,20,questionnaire-9ki4,,16121028,6fvvby1h,4764211,,complete,zydhqq,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Consent_Q-quantised,1
4,1633098396986,01/10/2021 14:26:36,1633098397413,-7,01/10/2021 07:26:37,50681,20,questionnaire-9ki4,,16121028,6fvvby1h,4764211,,complete,zydhqq,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,6168
1,1633098388097,01/10/2021 14:26:28,1633098391611,-5,01/10/2021 09:26:31,50681,20,questionnaire-9ki4,,16121027,m8a84yt1,4764196,,complete,alwxiw,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.71,1600x900,533x252,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098580720,01/10/2021 14:29:40,1633098583854,-5,01/10/2021 09:29:43,50681,20,questionnaire-9ki4,,16121027,m8a84yt1,4764196,,complete,alwxiw,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.71,1600x900,528x252,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Consent_Q,Consent
3,1633098580889,01/10/2021 14:29:40,1633098583860,-5,01/10/2021 09:29:43,50681,20,questionnaire-9ki4,,16121027,m8a84yt1,4764196,,complete,alwxiw,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.71,1600x900,528x252,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Consent_Q-quantised,1
4,1633098580889,01/10/2021 14:29:40,1633098583861,-5,01/10/2021 09:29:43,50681,20,questionnaire-9ki4,,16121027,m8a84yt1,4764196,,complete,alwxiw,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.71,1600x900,528x252,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,192250
1,1633098385846,01/10/2021 14:26:25,1633098385660,-5,01/10/2021 09:26:25,50681,20,questionnaire-9ki4,,16121022,s0sswp0w,4764170,,complete,tdtddf,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1319x604,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098590600,01/10/2021 14:29:50,1633098590243,-5,01/10/2021 09:29:50,50681,20,questionnaire-9ki4,,16121022,s0sswp0w,4764170,,complete,tdtddf,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1302x604,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Consent_Q,Consent
3,1633098590756,01/10/2021 14:29:50,1633098590247,-5,01/10/2021 09:29:50,50681,20,questionnaire-9ki4,,16121022,s0sswp0w,4764170,,complete,tdtddf,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1302x604,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Consent_Q-quantised,1
4,1633098590756,01/10/2021 14:29:50,1633098590247,-5,01/10/2021 09:29:50,50681,20,questionnaire-9ki4,,16121022,s0sswp0w,4764170,,complete,tdtddf,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1302x604,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,204587
1,1633098371834,01/10/2021 14:26:11,1633098374245,-7,01/10/2021 07:26:14,50681,20,questionnaire-9ki4,,16121006,5enitrr5,4764158,,complete,aeemne,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1600x900,960x678,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098380444,01/10/2021 14:26:20,1633098382945,-7,01/10/2021 07:26:22,50681,20,questionnaire-9ki4,,16121006,5enitrr5,4764158,,complete,aeemne,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1600x900,950x678,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Consent_Q,Consent
3,1633098380715,01/10/2021 14:26:20,1633098382946,-7,01/10/2021 07:26:22,50681,20,questionnaire-9ki4,,16121006,5enitrr5,4764158,,complete,aeemne,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1600x900,950x678,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Consent_Q-quantised,1
4,1633098380715,01/10/2021 14:26:20,1633098382946,-7,01/10/2021 07:26:22,50681,20,questionnaire-9ki4,,16121006,5enitrr5,4764158,,complete,aeemne,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1600x900,950x678,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,8701
1,1633098368868,01/10/2021 14:26:08,1633098368803,-4,01/10/2021 10:26:08,50681,20,questionnaire-9ki4,,16121001,80x3s0y9,4764216,,complete,shqacq,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x912,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098372163,01/10/2021 14:26:12,1633098372154,-4,01/10/2021 10:26:12,50681,20,questionnaire-9ki4,,16121001,80x3s0y9,4764216,,complete,shqacq,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1903x912,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Consent_Q,Consent
3,1633098372288,01/10/2021 14:26:12,1633098372155,-4,01/10/2021 10:26:12,50681,20,questionnaire-9ki4,,16121001,80x3s0y9,4764216,,complete,shqacq,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1903x912,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Consent_Q-quantised,1
4,1633098372288,01/10/2021 14:26:12,1633098372155,-4,01/10/2021 10:26:12,50681,20,questionnaire-9ki4,,16121001,80x3s0y9,4764216,,complete,shqacq,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1903x912,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,3352
1,1633098362723,01/10/2021 14:26:02,1633098362558,-4,01/10/2021 10:26:02,50681,20,questionnaire-9ki4,,16120992,a0ru9cvt,4764181,,complete,aqckta,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098391418,01/10/2021 14:26:31,1633098391301,-4,01/10/2021 10:26:31,50681,20,questionnaire-9ki4,,16120992,a0ru9cvt,4764181,,complete,aqckta,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1519x754,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q,Consent
3,1633098391613,01/10/2021 14:26:31,1633098391303,-4,01/10/2021 10:26:31,50681,20,questionnaire-9ki4,,16120992,a0ru9cvt,4764181,,complete,aqckta,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1519x754,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q-quantised,1
4,1633098391613,01/10/2021 14:26:31,1633098391303,-4,01/10/2021 10:26:31,50681,20,questionnaire-9ki4,,16120992,a0ru9cvt,4764181,,complete,aqckta,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1519x754,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,28746
1,1633098365516,01/10/2021 14:26:05,1633098365274,-4,01/10/2021 10:26:05,50681,20,questionnaire-9ki4,,16120991,8a1fk24e,4764201,,complete,ozodtx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1536x864,1536x722,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098376897,01/10/2021 14:26:16,1633098375685,-4,01/10/2021 10:26:15,50681,20,questionnaire-9ki4,,16120991,8a1fk24e,4764201,,complete,ozodtx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1536x864,1519x722,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Consent_Q,Consent
3,1633098377314,01/10/2021 14:26:17,1633098375688,-4,01/10/2021 10:26:15,50681,20,questionnaire-9ki4,,16120991,8a1fk24e,4764201,,complete,ozodtx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1536x864,1519x722,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Consent_Q-quantised,1
4,1633098377314,01/10/2021 14:26:17,1633098375688,-4,01/10/2021 10:26:15,50681,20,questionnaire-9ki4,,16120991,8a1fk24e,4764201,,complete,ozodtx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1536x864,1519x722,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,10414
1,1633098319440,01/10/2021 14:25:19,1633098319271,-7,01/10/2021 07:25:19,50681,20,questionnaire-9ki4,,16120945,bulryy1d,4764179,,complete,ztyapl,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098339322,01/10/2021 14:25:39,1633098339196,-7,01/10/2021 07:25:39,50681,20,questionnaire-9ki4,,16120945,bulryy1d,4764179,,complete,ztyapl,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q,Consent
3,1633098339573,01/10/2021 14:25:39,1633098339200,-7,01/10/2021 07:25:39,50681,20,questionnaire-9ki4,,16120945,bulryy1d,4764179,,complete,ztyapl,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q-quantised,1
4,1633098339573,01/10/2021 14:25:39,1633098339201,-7,01/10/2021 07:25:39,50681,20,questionnaire-9ki4,,16120945,bulryy1d,4764179,,complete,ztyapl,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,19930
1,1633098309771,01/10/2021 14:25:09,1633098309625,-4,01/10/2021 10:25:09,50681,20,questionnaire-9ki4,,16120939,jlby4gor,4764182,,complete,ipvbcs,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098349717,01/10/2021 14:25:49,1633098349601,-4,01/10/2021 10:25:49,50681,20,questionnaire-9ki4,,16120939,jlby4gor,4764182,,complete,ipvbcs,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1263x609,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Consent_Q,Consent
3,1633098349920,01/10/2021 14:25:49,1633098349603,-4,01/10/2021 10:25:49,50681,20,questionnaire-9ki4,,16120939,jlby4gor,4764182,,complete,ipvbcs,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1263x609,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Consent_Q-quantised,1
4,1633098349920,01/10/2021 14:25:49,1633098349603,-4,01/10/2021 10:25:49,50681,20,questionnaire-9ki4,,16120939,jlby4gor,4764182,,complete,ipvbcs,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1263x609,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,39979
1,1633098292055,01/10/2021 14:24:52,1633098304867,-4,01/10/2021 10:25:04,50681,20,questionnaire-9ki4,,16120910,v840wa12,4764166,,complete,eojkvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1366x768,1366x657,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
